Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
662970657720b104831884f9,644289697a8b924fa0b34c10,APPROVED,Not Applicable,2024-04-24T20:49:45.580000Z,2024-04-24T21:01:49.747000Z,2024-04-24T21:01:51.187000Z,2024-04-24T21:04:52.160548Z,725.0,C107BK71,435,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6633955a1a74a04cdab637a3,6509ced499369f98b2c27874,APPROVED,Not Applicable,2024-05-02T13:30:07.753000Z,2024-05-02T13:45:46.415000Z,2024-05-02T13:45:49.252000Z,2024-05-02T13:45:48.191424Z,939.0,C107BK71,438,26,Male,Asian,United Kingdom,United Kingdom,United Kingdom,Urdu,No,Full-Time
6633955b8d5de50c00cb0126,6294cfd955c45345ed61aea1,APPROVED,Not Applicable,2024-05-02T13:30:12.019000Z,2024-05-02T13:39:22.082000Z,2024-05-02T13:41:02.302000Z,2024-05-02T13:39:26.927232Z,551.0,C107BK71,2859,34,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
6634e5533b4a90f123a0dade,63d1536e4be5ade8fc556995,APPROVED,Not Applicable,2024-05-03T13:23:44.171000Z,2024-05-03T13:34:36.481000Z,2024-05-03T13:34:38.284000Z,2024-05-03T13:34:37.603222Z,653.0,C107BK71,292,45,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6626a280d32b73e51988728e,6143217abd754c7495d8d3f7,RETURNED,Not Applicable,2024-04-22T17:46:46.132000Z,2024-04-22T17:53:09.734000Z,,2024-04-22T18:09:33.543000Z,,C1BH0PQA,1235,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6626a2c2e0e7cf75959c973e,660d5a650fc1b26a0f0a1975,REJECTED,Not Applicable,2024-04-22T17:47:57.381000Z,2024-04-22T17:53:46.250000Z,2024-04-23T07:44:56.260000Z,2024-04-22T18:09:57.684000Z,349.0,C1BH0PQA,10,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6626a2fa652dbcff631baad3,5f0a414ff08fe631710e3ce8,REJECTED,Not Applicable,2024-04-22T17:48:47.320000Z,2024-04-22T18:28:44.848000Z,2024-04-23T07:44:41.566000Z,2024-04-22T18:50:00.944000Z,2398.0,C1BH0PQA,2155,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6626a36b7153ebaa899c9777,63d80b77167c4c6b33563dd0,REJECTED,Not Applicable,2024-04-22T17:50:39.859000Z,2024-04-22T17:59:05.502000Z,2024-04-23T10:20:45.617000Z,2024-04-22T18:14:52.910000Z,506.0,C1BH0PQA,493,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6626a37091a9a06559aa2863,66087e04eae78a0880317b6a,REJECTED,Not Applicable,2024-04-22T17:50:45.456000Z,2024-04-22T17:59:06.730000Z,2024-04-23T10:20:49.284000Z,2024-04-22T18:14:51.170000Z,502.0,C1BH0PQA,80,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6627e474ee89c3cd5ded77ab,5f864763a937c119197a6bed,RETURNED,Not Applicable,2024-04-23T16:40:26.064000Z,,,,,,378,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6627e48cfac07614cef78e00,651d7cbc3fa416c840636082,RETURNED,Not Applicable,2024-04-23T16:40:53.474000Z,,,,,,166,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6627e4921f856c24f13bea5d,65de5a83c2deca3952b2d27c,RETURNED,Not Applicable,2024-04-23T16:40:55.405000Z,2024-04-23T16:46:03.450000Z,,2024-04-23T16:55:59.591000Z,,C1BH0PQA,251,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6627e49bddf5b30ad8a40728,64484a0615f2c302d8bc6ea8,RETURNED,Not Applicable,2024-04-23T16:40:59.519000Z,2024-04-23T16:47:23.531000Z,,2024-04-23T16:57:30.257000Z,,C1BH0PQA,289,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6627e4a8b275a7060d2aca84,63468d42621f778c73dd3b60,RETURNED,Not Applicable,2024-04-23T16:41:19.254000Z,2024-04-23T17:03:58.590000Z,,2024-04-23T17:10:04.771000Z,,C1BH0PQA,243,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6627e4e8066cf808afe6c480,5f52971c271a0703d733031c,TIMED-OUT,Not Applicable,2024-04-23T16:42:21.096000Z,,,,9650677.0,,927,37,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
6627e50a4b79fd05ced158be,651af796798d2934d334ef90,TIMED-OUT,Not Applicable,2024-04-23T16:43:07.315000Z,,,,9650631.0,,15,54,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
6627e56987bdad727c9a50d0,63d40e90072d08076c329c11,RETURNED,Not Applicable,2024-04-23T16:44:29.020000Z,2024-04-23T16:49:44.909000Z,,2024-04-23T17:00:10.795000Z,,C1BH0PQA,234,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6627e582c7e0a3a32f024b5c,5b7ecdbae77c4e00011d72c0,REJECTED,Not Applicable,2024-04-23T16:44:59.872000Z,2024-04-23T16:53:01.706000Z,2024-04-24T19:32:21.613000Z,2024-04-23T17:04:00.399000Z,482.0,C1BH0PQA,48,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6627e5c00519bb9991d5ba74,62c836b4ac581a6d7d8ce1ef,RETURNED,Not Applicable,2024-04-23T16:45:57.825000Z,2024-04-23T17:38:57.207000Z,,2024-04-23T17:45:19.330000Z,,C1BH0PQA,480,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6627e6cd4d0338292cb86bf1,5c867a35b5bfcb00115af368,RETURNED,Not Applicable,2024-04-23T16:50:25.822000Z,2024-04-23T16:56:06.685000Z,,2024-04-23T17:05:59.179000Z,,C1BH0PQA,2448,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6627e711fbe9faddeac84f33,62348098fd652eafce467ad0,RETURNED,Not Applicable,2024-04-23T17:02:00.046000Z,,,,,,1294,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6627e712120a8a44aefd59d1,60af86df4ab96f2f83a003ba,TIMED-OUT,Not Applicable,2024-04-23T16:51:36.790000Z,,,,9650122.0,,141,22,Male,Asian,United Kingdom,United Kingdom,Bangladesh,Bengali,Yes,Unemployed (and job seeking)
6627e71654551e24b46c6a39,60e1503a3eb079f61df3f3ad,RETURNED,Not Applicable,2024-04-23T16:51:37.937000Z,2024-04-23T16:55:31.170000Z,,2024-04-23T17:05:35.919000Z,,C1BH0PQA,289,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6627e72322d252867af72045,5d096a5687e03b000176305c,RETURNED,Not Applicable,2024-04-23T16:51:55.441000Z,,,,,,2143,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6627e7256b8882c882c11b12,651d656c2dc54c9444ab689f,RETURNED,Not Applicable,2024-04-23T16:51:57.712000Z,,,,,,1791,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6627e72ad781d19d609f1f98,5ec509f11a1793424f0b8ee4,RETURNED,Not Applicable,2024-04-23T16:52:08.907000Z,2024-04-23T17:02:30.758000Z,,2024-04-23T17:09:09.968000Z,,C1BH0PQA,1138,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6627e72fed09ecc33a55853a,6622b783843f78cf5354e223,REJECTED,Not Applicable,2024-04-23T16:52:12.534000Z,2024-04-23T17:07:40.911000Z,2024-04-24T19:32:30.145000Z,2024-04-23T17:14:04.159000Z,929.0,C1BH0PQA,109,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6627e746acb61b6e783ab46c,59af9c33c05bb50001eb3713,RETURNED,Not Applicable,2024-04-23T16:52:22.170000Z,2024-04-23T17:05:05.791000Z,,2024-04-23T17:10:56.126000Z,,C1BH0PQA,2600,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6627e7488ac2a1d404159c3e,5d50692435e3af0001f05a15,RETURNED,Not Applicable,2024-04-23T16:52:32.405000Z,2024-04-23T17:01:59.582000Z,,2024-04-23T17:08:52.166000Z,,C1BH0PQA,1729,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6627e75401561331bca3b28f,5e9ef29b273515000bd6c9cd,RETURNED,Not Applicable,2024-04-23T16:52:49.215000Z,2024-04-23T17:02:09.764000Z,,2024-04-23T17:08:56.133000Z,,C1BH0PQA,612,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6627e7768883986cbcd914da,5f5a5d4618746310515e2828,REJECTED,Not Applicable,2024-04-23T16:53:10.032000Z,2024-04-23T17:04:51.082000Z,2024-04-24T19:32:34.553000Z,2024-04-23T17:10:39.898000Z,702.0,C1BH0PQA,407,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6627e794d781d19d609f1fac,62b080ec78694a789b4c2df7,RETURNED,Not Applicable,2024-04-23T16:53:45.271000Z,,,,,,193,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6627e79564b8c232fba2d496,6616b5d8b7a4233365988ec2,RETURNED,Not Applicable,2024-04-23T16:53:45.559000Z,2024-04-23T17:02:25.024000Z,,2024-04-23T17:09:05.767000Z,,C1BH0PQA,27,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6627e79ecfe16cd3240d93cf,5ee10c33a3011311034f2cb1,RETURNED,Not Applicable,2024-04-23T16:54:04.977000Z,2024-04-23T17:00:55.975000Z,,2024-04-23T17:08:36.891000Z,,C1BH0PQA,1685,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6627e7b2430e850a8dd1deef,5dd873382e6c7783ca41d4d0,RETURNED,Not Applicable,2024-04-23T16:54:16.991000Z,2024-04-23T17:04:18.624000Z,,2024-04-23T17:10:06.550000Z,,C1BH0PQA,77,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6627e7df54551e24b46c6a63,5e91931d9cff534b97782075,REJECTED,Not Applicable,2024-04-23T16:54:59.872000Z,2024-04-23T17:03:21.820000Z,2024-04-24T19:32:37.704000Z,2024-04-23T17:09:36.250000Z,502.0,C1BH0PQA,116,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6627e7e559affa078aa2012f,5dc96f42c4c14f68ce199e00,REJECTED,Not Applicable,2024-04-23T16:55:06.444000Z,2024-04-23T17:01:52.163000Z,2024-04-24T19:32:41.075000Z,2024-04-23T17:08:53.251000Z,406.0,C1BH0PQA,196,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6627e7e5edd2b00614333f1a,661dec97108e7a5b77fb4045,RETURNED,Not Applicable,2024-04-23T16:55:09.807000Z,2024-04-23T17:01:46.514000Z,,2024-04-23T17:08:49.894000Z,,C1BH0PQA,33,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6627e7edab87cec779496a61,5cbf5e98357907000167819a,RETURNED,Not Applicable,2024-04-23T16:55:21.562000Z,,,,,,926,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6627e806b3e2aeefe6edd6bd,60f66b38400931540fac7952,RETURNED,Not Applicable,2024-04-23T16:55:38.411000Z,2024-04-23T16:58:02.807000Z,,2024-04-23T17:07:11.145000Z,,C1BH0PQA,1373,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6627e809df9d649ae7a40426,592220f8fc043000016c5aeb,RETURNED,Not Applicable,2024-04-23T16:55:37.161000Z,,,,,,1618,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6627e831d781d19d609f1fc8,5f396f84fae4974f511267f6,REJECTED,Not Applicable,2024-04-23T16:56:21.268000Z,2024-04-23T17:10:08.665000Z,2024-04-24T09:49:12.710000Z,2024-04-23T17:16:41.070000Z,828.0,NOCODE,131,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6627e83d68a6723aa167cc83,5efcb50255a06b097b8d5d29,RETURNED,Not Applicable,2024-04-23T16:56:49.128000Z,,,,,,1585,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6627e83f68a6723aa167cc86,6606c9c1fb9faa8521a2ac2b,REJECTED,Not Applicable,2024-04-23T16:58:04.236000Z,2024-04-23T17:05:03.284000Z,2024-04-24T09:37:30.970000Z,2024-04-23T17:10:53.934000Z,420.0,6606c9c1fb9faa8521a2ac2b,41,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6627e8475a9cfaa7e382a244,5eab3b7d9c169a10654fef99,REJECTED,Not Applicable,2024-04-23T16:56:46.012000Z,2024-04-23T16:57:54.786000Z,2024-04-24T09:35:35.131000Z,2024-04-23T17:07:05.826000Z,69.0,NOCODE,32,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6627e863363608a69aa2f5ca,6627dfd03d390ad38773e9e5,RETURNED,Not Applicable,2024-04-23T16:57:16.046000Z,2024-04-23T17:07:54.297000Z,,2024-04-23T17:14:19.316000Z,,C1BH0PQA,62,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6627e89c8773bad5f91a95ed,657871ca40eb7abda10a7327,RETURNED,Not Applicable,2024-04-23T16:58:12.456000Z,2024-04-23T17:13:11.534000Z,,2024-04-23T17:19:43.775000Z,,C1BH0PQA,269,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6627e89d393852bc14a265ea,654a447f7eccf4324a5556f6,RETURNED,Not Applicable,2024-04-23T17:08:32.486000Z,,,,,,110,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6627e8acf5eaf5fc93a4b402,662709c30570cd731e587591,RETURNED,Not Applicable,2024-04-23T16:58:26.540000Z,2024-04-23T17:03:38.827000Z,,2024-04-23T17:09:45.867000Z,,C1BH0PQA,79,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6627e8e75a9cfaa7e382a270,5ef25917d6109b0ac0348bef,REJECTED,Not Applicable,2024-04-23T16:59:25.741000Z,2024-04-23T17:07:01.099000Z,2024-04-24T19:32:45.318000Z,2024-04-23T17:13:20.107000Z,456.0,C1BH0PQA,1641,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6627e92e19916a39731c314b,615c0c534a57c48de81d4648,RETURNED,Not Applicable,2024-04-23T17:00:40.072000Z,,,,,,175,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6627e979a7f0360bb8df5b0c,5bc07b29a9e4a10001cac181,RETURNED,Not Applicable,2024-04-23T17:12:00.132000Z,,,,,,1078,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6627e983c327d0ee8ad15998,642afaa03f927312a91a4c87,RETURNED,Not Applicable,2024-04-23T17:01:59.221000Z,,,,,,691,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6627e9a5f3282aa94712a673,5b98701eb79d6d0001d08882,RETURNED,Not Applicable,2024-04-23T17:02:29.358000Z,2024-04-23T17:18:14.526000Z,,2024-04-23T17:24:06.508000Z,,C1BH0PQA,2125,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6627e9ac70f8a3a2d023dde0,60c8eb96a3f6b07df96d2d6e,REJECTED,Not Applicable,2024-04-23T17:02:40.681000Z,2024-04-23T17:11:42.162000Z,2024-04-24T19:32:53.341000Z,2024-04-23T17:18:18.117000Z,542.0,C1BH0PQA,1431,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6627e9b7535b14726b2a3fc9,5df9142591be8f03c0eff821,RETURNED,Not Applicable,2024-04-23T17:02:55.968000Z,2024-04-23T17:08:42.835000Z,,2024-04-23T17:15:09.374000Z,,C1BH0PQA,271,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6627e9be457a8dce25a3b34c,5a32e703c862ce00011155f6,RETURNED,Not Applicable,2024-04-23T17:02:57.054000Z,2024-04-23T17:14:55.522000Z,,2024-04-23T17:21:08.829000Z,,C1BH0PQA,1263,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6627e9d019916a39731c3164,65b6601cec4e2d7a82f0aa5b,REJECTED,Not Applicable,2024-04-23T17:03:18.439000Z,2024-04-23T17:11:56.252000Z,2024-04-24T19:32:57.434000Z,2024-04-23T17:18:28.617000Z,518.0,C1BH0PQA,320,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6627e9df0cec869c167a4201,5e1cdd55537fe105f0841be2,RETURNED,Not Applicable,2024-04-23T17:03:27.701000Z,2024-04-23T17:28:26.672000Z,,2024-04-23T17:35:13.090000Z,,C1BH0PQA,710,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6627e9fa39dc9bdde691f6c3,5ebfe132d46d24025eccd30d,REJECTED,Not Applicable,2024-04-23T17:04:00.790000Z,2024-04-23T17:08:27.103000Z,2024-04-24T19:33:03.180000Z,2024-04-23T17:14:55.953000Z,267.0,C1BH0PQA,265,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6627e9fcd6a75d7f575224ac,57732cfcda75d30001487571,RETURNED,Not Applicable,2024-04-23T17:04:19.861000Z,,,,,,1586,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6627ea369a28038b023bebcf,63d69163ecd60f16ced6c9c4,RETURNED,Not Applicable,2024-04-23T17:04:57.698000Z,2024-04-23T17:20:01.935000Z,,2024-04-23T17:25:59.795000Z,,C1BH0PQA,511,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6627ea42a94d2734a33340a1,6441945a61f618ac201514d0,REJECTED,Not Applicable,2024-04-23T17:05:12.408000Z,2024-04-23T17:09:41.807000Z,2024-04-24T09:38:43.372000Z,2024-04-23T17:16:15.300000Z,270.0,C1BH0PQA,735,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6627eb157b6a1f7ad8881177,5cdf33619e96db0015aec6a6,RETURNED,Not Applicable,2024-04-23T17:09:22.575000Z,2024-04-23T17:18:13.090000Z,,2024-04-23T17:24:05.231000Z,,C1BH0PQA,739,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6627ed686e2d6bddf362c43c,63615b34abde8debee56c5b8,RETURNED,Not Applicable,2024-04-23T17:18:38.263000Z,2024-04-23T17:39:44.655000Z,,2024-04-23T17:45:35.854000Z,,C1BH0PQA,708,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6627eddbab87cec779496bde,5da486f989f3800015f5a4d3,RETURNED,Not Applicable,2024-04-23T17:20:34.032000Z,,,,,,2739,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
